name,memory_mib,cpu_milli,gpu_milli,gpu_spec,qos,time,from,offload,to,start,end,run,complete_cpu,complete_size_cpu,complete_gpu,complete_size_gpu,off_start,off_end,offload_success,complete_offload
openb-pod-3048,48128,128250.0,112.5,-1,1,41,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2920,48128,400368.0,35.12,2,1,41,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0455,30517,444800.0,177.92,-1,2,41,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6978,22888,111872.0,61.5296,2,2,41,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5055,47104,433451.2,23.66,-1,1,41,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8129,47104,509067.0,20.0925,-1,1,41,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4650,49152,476800.0,0.0,-1,2,41,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0019,30517,259112.8,152.22877,-1,1,41,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1221,32768,960800.0,120.1,-1,1,41,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3396,48128,940500.0,82.5,0,1,41,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0142,30517,352000.0,20.68,0,2,41,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3598,47104,607308.0,23.97,-1,1,41,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5185,49152,224870.0,199.0,0,1,41,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2426,49152,467200.0,0.0,-1,2,41,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1993,16000,925200.0,77.1,-1,1,41,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2775,30517,612800.0,168.52,-1,2,41,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1735,15258,175160.0,140.128,-1,2,41,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0267,41560,176580.0,180.0,0,1,41,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2618,47104,265191.16000000003,144.755,0,1,41,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2518,77824,298809.0,25.11,-1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5385,49152,187580.0,166.0,1,1,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2870,58368,172700.0,110.0,-1,1,42,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1296,51200,334455.0,0.0,-1,1,42,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7852,49152,127690.0,113.0,2,1,42,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3809,24576,204400.0,51.1,2,1,42,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3039,48128,109440.0,96.0,-1,1,42,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6906,49152,566400.0,0.0,-1,2,42,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4407,48128,302442.0,26.53,2,1,42,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4498,24576,606000.0,50.5,-1,1,42,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6075,58368,131321.6,92.47999999999999,-1,1,42,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2334,24576,244776.24,20.398020000000002,-1,1,42,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0461,64512,144051.6,77.0,-1,1,42,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0309,24576,683880.0,56.989999999999995,-1,1,42,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5767,47104,449169.75999999995,177.284,0,1,42,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3255,77824,393890.0,33.1,-1,1,43,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6539,64512,501374.4,26.8,-1,1,43,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2078,15258,500120.0,20.0048,1,2,43,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1879,30517,161040.0,0.0,-1,2,43,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6066,49152,566400.0,0.0,-1,2,43,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0796,16384,242652.0,20.220999999999997,0,1,43,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4270,65536,227856.0,142.41,-1,1,43,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2924,48128,359214.0,31.51,-1,1,43,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0159,31250,382800.0,95.7,2,1,43,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0461,64512,144051.6,77.0,2,1,43,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6715,51200,685300.0,0.0,-1,1,43,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4920,49152,480000.0,0.0,-1,2,43,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3432,47104,253283.16,138.255,-1,1,43,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0462,30517,523760.0,20.9504,-1,2,43,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6158,49152,400020.0,35.4,-1,1,43,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4914,24576,113400.0,94.5,2,1,43,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4763,10240,516844.0,103.36880000000001,-1,1,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7354,49152,335610.0,29.7,-1,1,44,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4985,49152,515200.0,0.0,-1,2,44,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2413,24576,159080.0,39.769999999999996,1,1,44,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4090,47104,399632.48,157.732,-1,1,44,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7617,49152,283630.0,25.1,2,1,44,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3536,24576,162160.0,40.54,0,1,44,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3939,41560,278604.0,28.4,2,1,44,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7608,49152,302840.0,26.8,-1,1,44,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4991,16384,470240.0,58.779999999999994,2,1,44,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0242,30517,865360.0,34.6144,-1,2,44,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5505,41560,307935.9,31.389999999999997,-1,1,44,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0226,32768,880800.0,110.1,-1,1,44,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6249,57344,362500.0,0.0,-1,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6584,15360,720120.0,60.010000000000005,-1,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5823,47104,289364.4,114.21,2,1,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0767,47104,108600.96,59.279999999999994,-1,1,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6670,49152,700600.0,62.0,2,1,45,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3422,48128,434340.0,38.1,-1,1,45,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5581,16384,101040.0,84.2,-1,1,45,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6380,47104,106695.68000000001,42.112,-1,1,45,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7249,49152,689300.0,61.0,2,1,45,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3233,41560,538569.0,54.9,2,1,45,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6786,57344,487500.0,0.0,-1,1,45,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5713,41560,342761.4,34.94,0,1,45,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4453,48128,647520.0,56.8,0,1,45,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5131,24576,895680.0,74.64,1,3,45,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5706,31250,742800.0,185.7,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5514,15360,863760.0,71.97999999999999,-1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4840,49152,936770.0,82.9,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4671,49152,120345.0,106.5,-1,1,46,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6478,41560,361008.0,36.8,-1,1,46,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6380,47104,106695.68000000001,42.112,-1,1,46,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3056,48128,775200.0,68.0,-1,1,46,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1233,24576,118032.0,98.36,-1,1,46,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2469,48128,564756.0,49.54,-1,1,46,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4342,24576,174680.0,43.67,-1,1,46,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4760,49152,872360.0,77.2,-1,1,46,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7581,49152,190970.0,169.0,0,1,46,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0372,15258,970800.0,38.832,2,2,46,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2604,30517,360000.0,21.15,-1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0786,48128,173280.0,152.0,-1,1,47,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0995,24576,453360.0,37.78,-1,3,47,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0268,41560,195219.0,199.0,1,1,47,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0569,16384,384080.0,48.010000000000005,0,1,47,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4721,57344,110000.0,0.0,-1,1,47,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4646,22888,264000.0,15.18,-1,2,47,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5472,49152,703990.0,62.3,-1,1,47,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3781,57344,113125.0,0.0,-1,1,47,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7607,49152,262160.0,23.2,0,1,47,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5200,49152,864450.0,76.5,-1,1,47,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2819,48128,460104.0,40.36,-1,1,47,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2017,57344,188875.0,0.0,-1,1,47,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3215,77824,602140.0,50.6,0,1,47,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2697,15258,600160.0,48.0128,-1,2,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3649,41560,902520.0,92.0,-1,1,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6141,30517,105040.0,61.711,-1,2,48,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0125,6144,359400.0,27.554000000000002,-1,1,48,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6286,49152,386460.0,34.2,0,1,48,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5453,22888,468000.0,56.160000000000004,1,2,48,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0931,51200,161700.0,0.0,-1,1,48,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0403,6144,282600.0,21.666,2,1,48,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5548,24576,160160.0,40.04,-1,1,48,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6204,49152,565000.0,50.0,-1,1,48,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1127,47104,439405.2,36.9,-1,2,48,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5976,49152,572910.0,50.7,2,1,48,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5192,49152,447480.0,39.6,2,1,48,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3685,30517,264800.0,155.57,1,2,48,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2709,65536,109632.0,68.52000000000001,1,1,48,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4366,64512,117673.31999999999,62.9,0,1,48,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1008,16384,120560.0,150.7,2,1,48,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6156,64512,105513.12,56.4,-1,1,48,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0361,6144,468000.0,35.88,-1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3679,48128,178068.0,156.2,-1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0168,32768,162560.0,101.6,-1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5361,57344,210375.0,0.0,-1,1,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7119,47104,726388.0,39.65,-1,1,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0053,16384,810000.0,67.5,1,1,49,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2132,30517,293480.0,161.41400000000002,-1,2,49,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2553,37888,345215.0,30.55,0,1,49,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2173,16384,114480.0,143.1,-1,1,49,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7233,49152,551440.0,48.8,-1,1,49,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3182,58368,878572.0,55.96,1,1,49,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4431,62500,478720.0,0.0,-1,1,49,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5572,49152,644100.0,57.0,-1,1,49,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5993,49152,433920.0,38.4,0,1,49,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0606,31250,304720.0,76.17999999999999,-1,1,50,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4484,48128,519840.0,45.6,-1,1,50,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6512,49152,313010.0,27.7,-1,1,50,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3814,47104,484536.52,40.69,2,2,50,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5183,49152,587600.0,52.0,-1,1,50,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4034,24576,258960.0,21.580000000000002,0,1,50,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4133,30517,124840.0,0.0,-1,2,50,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2392,41560,101907.0,117.0,-1,2,50,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5707,23552,144060.0,110.446,-1,1,50,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2525,15258,160800.0,128.64,-1,2,50,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4671,49152,120345.0,106.5,0,1,50,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6541,57344,152500.0,0.0,-1,1,50,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0344,16384,136080.0,113.4,-1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3022,16384,100680.0,83.9,0,1,51,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6858,125952,427548.0,26.07,-1,1,51,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3619,30517,647840.0,25.913600000000002,-1,2,51,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3674,49152,473600.0,0.0,-1,2,51,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5666,49152,131871.0,116.7,-1,1,51,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4278,48128,149340.0,131.0,2,1,51,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1558,51200,360052.0,0.0,-1,1,51,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5063,47104,523952.0,28.6,-1,1,51,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3561,48128,147744.0,129.6,2,1,51,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2718,22888,385000.0,21.175,0,2,51,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2765,10600,332126.784,64.79352,-1,2,51,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6328,15258,245240.0,134.882,-1,2,51,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2259,15258,121200.0,66.66,0,2,51,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7691,49152,145770.0,129.0,0,1,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7665,49152,723200.0,64.0,1,1,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2351,48128,262998.0,23.07,-1,1,52,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6114,30517,133120.0,0.0,-1,2,52,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4198,24576,672000.0,56.0,-1,3,52,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0216,47104,110744.4,43.71,-1,1,52,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2274,47104,662084.8,26.131999999999998,-1,1,52,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5445,30517,631200.0,50.495999999999995,-1,2,52,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0303,32768,648000.0,81.0,2,1,52,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5017,47104,750204.0,40.95,0,1,52,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5504,41560,307151.1,31.310000000000002,-1,1,52,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7923,49152,644100.0,57.0,0,1,52,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1500,22888,931960.0,74.5568,1,2,52,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7900,22888,459200.0,36.736000000000004,-1,2,52,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3001,30517,910400.0,73.97,0,2,52,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5397,47104,261380.6,103.165,-1,1,52,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6924,64512,260041.2,139.0,0,1,52,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5506,24576,129120.0,107.6,1,1,52,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6639,57344,151325.0,0.0,-1,1,52,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3701,32768,814640.0,101.83,-1,1,52,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6011,30517,824000.0,48.41,-1,2,52,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5792,24576,169120.0,42.28,-1,1,52,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3719,41560,727902.0,74.2,-1,1,52,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7943,47104,281981.44,111.296,-1,1,52,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5075,64512,849343.2,45.4,-1,1,52,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1453,24576,182880.0,45.72,-1,1,52,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7374,47104,975265.2,38.493,-1,1,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6211,41560,608220.0,62.0,-1,1,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4872,30517,123200.0,72.38,-1,2,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1357,32768,582880.0,36.43,1,1,53,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4619,52224,175780.0,187.0,0,1,53,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4180,48128,672600.0,59.0,0,1,53,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7023,30517,103600.0,60.864999999999995,-1,2,53,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0824,12288,341400.0,26.174,-1,1,53,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2715,77824,384013.0,32.269999999999996,-1,1,53,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6481,30517,160640.0,94.376,-1,2,53,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8061,8192,216200.0,108.1,-1,1,53,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0029,15258,290792.0,159.9356,-1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3130,48128,538422.0,47.230000000000004,0,1,54,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0481,47104,381056.0,15.04,-1,1,54,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6705,51200,118580.0,0.0,-1,1,54,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0003,12288,612774.96,46.97941360000001,-1,1,54,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7481,47104,232206.0,126.75,-1,1,54,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1972,41560,144207.0,147.0,0,1,54,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3019,30517,164104.0,0.0,-1,2,54,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0079,30517,345600.0,138.24,-1,2,54,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2696,48128,376200.0,33.0,1,1,54,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8047,47104,317943.6,125.49,0,1,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8029,47104,643032.0,54.0,-1,2,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3239,58368,115379.3,73.49,2,1,55,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2413,24576,159080.0,39.769999999999996,1,1,55,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7787,49152,277980.0,24.6,-1,1,55,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2088,30517,179624.0,0.0,-1,2,55,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0666,48128,108756.0,95.4,1,1,55,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2234,64512,598656.0,32.0,-1,1,55,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0815,22888,379160.0,30.332800000000002,2,2,55,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1434,58368,378213.0,24.09,-1,1,55,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3557,24576,210432.0,175.35999999999999,-1,1,55,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7899,6144,810000.0,62.1,2,1,55,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7843,49152,194360.0,172.0,2,1,55,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1954,37888,106898.0,94.6,-1,1,55,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3206,48128,101460.0,89.0,2,1,55,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6480,41560,317844.0,32.4,-1,1,55,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4971,30517,423440.0,33.8752,-1,2,55,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5616,49152,301936.0,26.72,0,1,55,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3541,48128,191178.0,167.7,1,1,55,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3088,48128,262542.0,23.03,-1,1,55,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6455,49152,652010.0,57.7,2,1,55,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6834,30517,109520.0,88.985,1,2,56,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0398,16384,316240.0,39.53,-1,1,56,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3781,57344,113125.0,0.0,-1,1,56,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4677,49152,130176.0,115.2,-1,1,56,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6747,51200,132990.0,0.0,-1,1,56,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2892,58368,308976.0,196.8,2,1,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5763,58368,852000.0,60.0,-1,1,57,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3298,22888,426320.0,34.105599999999995,-1,2,57,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1821,16384,172800.0,144.0,-1,1,57,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0705,48128,177612.0,155.8,2,1,57,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6446,49152,460800.0,0.0,-1,2,57,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4189,64512,785736.0,42.0,-1,1,57,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1132,48128,169062.0,148.3,2,1,57,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3064,48128,459192.0,40.28,1,1,57,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0841,48128,506046.0,44.39,-1,1,57,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3693,30517,108000.0,63.45,0,2,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3613,30517,227144.0,0.0,-1,2,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0
